Price,Model,CPU,Graphics,RAM,HDD,SSD,Display,Budget,Rate_From_10,Image_Url,Best_For,Final_Budget,Notes,Brand,Type
"EGP 52,999.00",ASUS Vivobook 16X K3605VV-N1116W,"13th Gen Intel® Core™ i7-13700H Processor 24M Cache, up to 5.00 GHz",NVIDIA® GeForce RTX™ 4060 8GB,16 GB,Unspecified,512GB M.2 NVMe™ PCIe® 4.0 SSD,16.0'' FHD,High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu436-1.jpg,Professional,"EGP 52,999.00 'High/Extreme-High'","Professional,https://2b.com.eg/en/asus-vivobook-16x-k3605vv-n1116w-laptop-intelr-coretm-i7-13700h-16gb-512gb-ssd-nvidiar-geforce-rtxtm-4060-8gb-16-0-wuxga-win11-black.html,In stock",Asus,Deal
"EGP 26,999.00",ASUS Vivobook 15 X1504VA-NJ1007,"13 Gen. Intel® Core™ i7-1355U Processor 12M Cache, up to 5.00 GHz",Intel® Iris™ Xe Graphics,16 GB,Unspecified,512GB M.2 NVMe™ PCIe® 3.0 SSD,15.6'' FHD,Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu472_1.png,Professional,"EGP 26,999.00 'Low'","Professional,https://2b.com.eg/en/asus-vivobook-15-x1504va-nj1007-laptop-intelr-coretm-i7-1355u-16gb-512gb-ssd-intelr-iris-xe-graphics-15-6-fhd-quiet-blue.html,In stock Only 3 left",Asus,Deal
"EGP 28,499.00",HP 15-fc00036ne,AMD Ryzen™ R7-7730U,AMD Radeon™ Integrated Graphics,16 GB,Unspecified,512GB SSD,"15.6"" FHD",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh474-1.png,Professional,"EGP 28,499.00 'Low'","Professional,https://2b.com.eg/en/hp-15-fc00036ne-laptop-amd-ryzentm-r7-7730u-16gb-512gb-ssd-amd-radeontm-integrated-graphics-14-fhd-win11-black.html,In stock",HP,Deal
"EGP 31,899.00",HP 15s-fq5042ne,"12th Gen Intel® Core™ i7-1255U (up to 4.7 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 10 cores, 12 threads)",Intel® Iris® Xᵉ Graphics,16 GB,Unspecified,512 GB PCIe® NVMe™ M.2 SSD,"15.6""FHD 1920 x 1080",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh387-1-2b.jpg,Professional,"EGP 31,899.00 'Low'","Professional,https://2b.com.eg/en/hp-15s-fq5042ne-laptop-intelr-coretm-i7-1255u-16gb-512gb-ssd-intelr-irisr-x-graphics-15-6-fhd-win11-natural-silver.html,In stock",HP,Deal
"EGP 19,499.00",Lenovo Ideapad 1 15AMN7,"AMD Ryzen™ 5 7520U (4C / 8T, 2.8 / 4.3GHz, 2MB L2 / 4MB L3)",Integrated AMD Radeon™ 610M Graphics,8 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl442.jpg,Professional,"EGP 19,499.00 'Low'","Professional,https://2b.com.eg/en/lenovo-ideapad-1-15amn7-laptop-amd-ryzentm-5-7520u-8gb-512gb-ssd-integrated-amd-radeontm-610m-graphics-15-6-fhd-win11-cloud-grey.html,In stock",Lenovo,Deal
"EGP 25,999.00",ASUS Vivobook 15 X1504VA-NJ017W,"13 Gen. Intel® Core™ i7-1355U Processor 12M Cache, up to 5.00 GHz",Intel® Iris™ Xe Graphics,8 GB,Unspecified,512GB M.2 NVMe™ PCIe® 3.0 SSD,15.6'' FHD,Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu472.png,Professional,"EGP 25,999.00 'Low'","Professional,https://2b.com.eg/en/asus-vivobook-15-x1504va-nj017w-laptop-intelr-coretm-i7-1355u-8gb-512gb-ssd-intelr-iris-xe-graphics-15-6-fhd-win11-quiet-blue.html,In stock",Asus,Deal
"EGP 22,999.00",Lenovo Ideapad 3 Slim 15ABR8,"AMD Ryzen™ 7 7730U (8C / 16T, 2.0 / 4.5GHz, 4MB L2 / 16MB L3)",Integrated AMD Radeon™ Graphics,8 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl477.jpg,Professional,"EGP 22,999.00 'Low'","Professional,https://2b.com.eg/en/lenovo-ideapad-3-slim-15abr8-laptop-amd-ryzentm-7-7730u-8gb-512gb-ssd-integrated-amd-radeontm-graphics-15-6-fhd-win11-arctic-grey.html,In stock",Lenovo,Deal
"EGP 8,999.00",ASUS X515MA-BR001,"Intel® Celeron® N4020 Processor 1.1 GHz (4M Cache, up to 2.8 GHz, 2 cores)",Intel® UHD Graphics,4 GB,Unspecified,256GB M.2 NVMe™ PCIe® 3.0 SSD,15.6-inch HD (1366 x 768),Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu580-1.jpg,Student,"EGP 8,999.00 'Low'","Student,https://2b.com.eg/en/asus-x515ma-br001-laptop-intelr-celeronr-n4020-4gb-256gb-ssd-intelr-uhd-graphics-15-6-hd-slate-grey.html,In stock",Asus,Deal
"EGP 14,999.00",Acer Aspire 3 A315-59-31LZ Slim,"12th Gen Intel® Core™ i3-1215U Processor 10M Cache, up to 4.40 GHz, with IPU",Intel UHD Graphics,8 GB,Unspecified,512GB SSD,15.6 FHD (1920 x 1080),Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/c/zc562-1.jpg,Student,"EGP 14,999.00 'Low'","Student,https://2b.com.eg/en/acer-aspire-3-a315-59-31lz-slim-laptop-intelr-coretm-i3-1215u-8gb-512gb-ssd-intelr-uhd-graphics-15-6-fhd-silver.html,In stock",Acer,Deal
"EGP 13,199.00",E1504GA-NJ606W,"Intel® Core™ i3-N305 Processor 6M Cache, up to 3.80 GHz",Intel UHD Graphics,4 GB,Unspecified,256G SSD,15.6'' FHD,Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu439-1.jpg,Student,"EGP 13,199.00 'Low'","Student,https://2b.com.eg/en/asus-vivobook-go-15-e1504ga-nj606w-laptop-intelr-coretm-i3-n305-4gb-256gb-ssd-intelr-uhd-graphics-15-6-fhd-win11-black.html,In stock",Asus,Deal
"EGP 18,999.00",Acer Aspire 3 A315-59-58XR Slim,"12th Gen Intel® Core™ i5-1235U Processor 12M Cache, up to 4.40 GHz, with IPU",Intel UHD Graphics,8 GB,Unspecified,512GB PCIe SSD,15.6 FHD (1920 x 1080),Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/c/zc563.jpg,Student,"EGP 18,999.00 'Low'","Student,https://2b.com.eg/en/acer-aspire-3-a315-59-58xr-slim-laptop-intelr-coretm-i5-1235u-8gb-512gb-ssd-intelr-iris-xe-graphics-15-6-fhd-silver.html,In stock",Acer,Deal
"EGP 11,499.00",Lenovo Ideapad 1 15IGL7,"Intel® Celeron® N4020 (2C / 2T, 1.1 / 2.8GHz, 4MB)",Intel® UHD Integrated Graphics,8 GB,Unspecified,256GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD (1366x768)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl459_1.png,Student,"EGP 11,499.00 'Low'","Student,https://2b.com.eg/en/lenovo-ideapad-1-15igl7-laptop-intelr-celeronr-n4020-8gb-256gb-ssd-intelr-uhd-integrated-graphics-15-6-fhd-abyss-blue.html,In stock",Lenovo,Deal
"EGP 17,199.00",Lenovo Ideapad 1 15IAU7,"Intel® Core™ i3-1215U, 6C (2P + 4E) / 8T, P-core 1.2 / 4.4GHz, E-core 0.9 / 3.3GHz, 10MB",Intel UHD Graphics,8 GB,Unspecified,256GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" HD (1366x768)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl434-1_1.png,Student,"EGP 17,199.00 'Low'","Student,https://2b.com.eg/en/lenovo-ideapad-1-15iau7-laptop-intelr-coretm-i3-1215u-8gb-256gb-ssd-intelr-uhd-graphics-15-6-hd-abyss-blue.html,In stock Only 1 left",Lenovo,Deal
"EGP 11,199.00",Lenovo Ideapad 1 15IGL7,"Intel® Celeron® N4020 (2C / 2T, 1.1 / 2.8GHz, 4MB)",Intel® UHD Integrated Graphics,8 GB,Unspecified,256GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" HD (1366x768)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl459.png,Student,"EGP 11,199.00 'Low'","Student,https://2b.com.eg/en/lenovo-ideapad-1-15iau7-laptop-intelr-coretm-i3-1215u-8gb-256gb-ssd-intelr-uhd-integrated-graphics-15-6-hd-win11-abyss-blue-1.html,Out Of Stock",Lenovo,Deal
"EGP 17,999.00",Lenovo Ideapad 1 15IAU7,"Intel® Core™ i3-1215U, 6C (2P + 4E) / 8T, P-core 1.2 / 4.4GHz, E-core 0.9 / 3.3GHz, 10MB",Intel UHD Graphics,8 GB,Unspecified,256GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" HD (1366x768)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl434-1_1_1.png,Student,"EGP 17,999.00 'Low'","Student,https://2b.com.eg/en/lenovo-ideapad-1-15iau7-laptop-intelr-coretm-i3-1215u-8gb-256gb-ssd-intelr-uhd-graphics-15-6-hd-win11-abyss-blue.html,In stock",Lenovo,Deal
"EGP 23,699.00",Lenovo IdeaPad Slim 3 15AMN8,"AMD Ryzen™ 5 7520U (4C / 8T, 2.8 / 4.3GHz, 2MB L2 / 4MB L3)",AMD Radeon™ Graphics,8 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl379.png,Student,"EGP 23,699.00 'Low'","Student,https://2b.com.eg/en/lenovo-ideapad-slim-3-15amn8-amd-ryzentm-5-7520u-8gb-512gb-ssd-amd-radeontm-graphics-15-6-fhd-win11-arctic-grey.html,In stock Only 5 left",Lenovo,Deal
